,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch),40,0.0001457075005,38,8.396578236842107e-05,0.7949313238588821,0.5762625951326443,0.006645701449356474,0.023015627813580145,94,8.77729482978723e-05,94,9.438640244680857e-05,0.13005109932293632,1.0753472940944446,0.04362534071081089,0.1098798688491547
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic),40,4.4499474999999994e-07,38,0.0,0.41269890671350384,0.0,0.048320011413601954,0.09255890720670958,94,1.7958106382978724e-07,94,0.0,0.26156440849518214,0.0,0.04435236573602325,0.11052891143739126
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic),40,6.0318325e-07,38,0.0,0.40864108314372444,0.0,0.048320011413601954,0.09255890720670958,94,2.447718085106383e-07,94,0.0,0.258808157447396,0.0,0.04435236573602325,0.11052891143739126
PWYG-321: mycolate biosynthesis,40,6.89913e-05,38,3.2165154473684205e-05,0.9434465068565702,0.4662204433556725,6.329022792543299e-05,0.0021087323896827746,94,4.5838397872340384e-05,94,3.8542804361702134e-05,0.24942457327252474,0.8408410012287858,0.049009455996054434,0.12149186196916652
PWY-7111: pyruvate fermentation to isobutanol (engineered),40,0.00020709048499999998,38,0.00011256284473684212,0.844313088313587,0.5435442615185441,0.00392610359444148,0.016221006955981904,94,0.00012449716702127658,94,0.00012629442234042557,0.026110576934978855,1.0144361141875768,0.050781469424598824,0.1252255083716547
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,40,1.8797515749999996e-05,38,6.844077631578947e-06,0.6856000633674578,0.364094794365524,0.0024200958270598795,0.012126224835587267,94,1.0440037234042552e-05,94,7.522176489361702e-06,0.2431348029853162,0.7205124197099241,0.051480672493205024,0.12628852470989357
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,40,1.769e-07,38,6.964434210526315e-07,0.23029534786416683,3.936932849364791,0.9270674057675482,0.9836414435484152,94,5.7164680851063825e-08,94,8.446228723404254e-07,0.32594248285880056,14.775257375108866,0.05226629148549485,0.1264925390765338
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,40,0.00011214203075000004,38,7.038007289473682e-05,0.548168326834643,0.6275976315395626,0.06512021379550413,0.11662213193035151,94,6.814371021276595e-05,94,7.77810776595745e-05,0.18126995719423986,1.141427101880976,0.052369522547609536,0.1264925390765338
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,40,1.769e-07,38,6.964434210526315e-07,0.23029534786416683,3.936932849364791,0.9270674057675482,0.9836414435484152,94,5.7164680851063825e-08,94,8.446228723404254e-07,0.32594248285880056,14.775257375108866,0.05226629148549485,0.1264925390765338
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,40,9.693312000000002e-06,38,2.386978947368421e-06,0.6845032350348883,0.24625008948112065,0.0007248284106159495,0.007112378779169004,94,5.639385425531915e-06,94,2.863483085106383e-06,0.33913897765881584,0.507765096555055,0.0540501409422682,0.12988579787657306
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),40,3.0391394249999998e-05,38,1.3583617105263157e-05,0.7050176445920375,0.4469560360911431,0.0008820977457969092,0.0074656701910258295,94,2.080423542553192e-05,94,1.5480835957446814e-05,0.2863142527804573,0.7441194372588197,0.05625894606578463,0.13450742942631758
PWY-6151: S-adenosyl-L-methionine cycle I,40,0.00014488236225,38,8.392726394736842e-05,0.6392027781368661,0.57927868267739,0.0727490334141213,0.12853728594542413,94,9.712477106382981e-05,94,9.127555244680848e-05,0.08490016090626627,0.9397762429403591,0.057121847760465895,0.1358807590665628
PWY-6353: purine nucleotides degradation II (aerobic),40,1.9950520999999996e-05,38,8.120264210526316e-06,0.6871951721990007,0.4070201580463146,0.0018104887096141188,0.01080687558097709,94,1.0663849255319146e-05,94,9.272394468085108e-06,0.11464040125296254,0.8695166488273474,0.05983083071490497,0.14125727313555334
PWY0-1296: purine ribonucleosides degradation,40,3.7408401e-05,38,2.981076289473684e-05,0.23932013163985089,0.7969002175403551,0.40952469579719974,0.5062628129146485,94,2.85283336170213e-05,94,3.3486146914893626e-05,0.3269829294029235,1.173785590298701,0.05998185695777212,0.14125727313555334
PWY-6876: isopropanol biosynthesis,40,7.22417775e-06,38,3.133427368421052e-06,0.6214439318663102,0.43374173184222276,0.010036339691110742,0.030428969802541173,94,5.303598723404255e-06,94,3.7085720212765965e-06,0.3193372962296962,0.6992557722949582,0.06043676065128879,0.1416204689888409
PWY-5675: nitrate reduction V (assimilatory),40,2.7804382500000003e-05,38,1.853887868421053e-05,0.48431800683691084,0.6667610289209095,0.1499774103488193,0.23704483313521443,94,1.8124394574468084e-05,94,2.0558938297872337e-05,0.1901080603436649,1.1343241405058464,0.06220323950932914,0.14362055300385887
PWY-5899: superpathway of menaquinol-13 biosynthesis,40,3.4134764000000005e-05,38,2.2130700526315785e-05,0.43942541820910025,0.6483331927039478,0.04641716822373954,0.09185918585454338,94,2.9762487872340428e-05,94,2.567451053191489e-05,0.2028794950699775,0.8626466524586248,0.06251000714605323,0.14362055300385887
PWY-5898: superpathway of menaquinol-12 biosynthesis,40,3.4134764000000005e-05,38,2.2130700526315785e-05,0.43942541820910025,0.6483331927039478,0.04641716822373954,0.09185918585454338,94,2.9762487872340428e-05,94,2.567451053191489e-05,0.2028794950699775,0.8626466524586248,0.06251000714605323,0.14362055300385887
PWY-5897: superpathway of menaquinol-11 biosynthesis,40,3.4134764000000005e-05,38,2.2130700526315785e-05,0.43942541820910025,0.6483331927039478,0.04641716822373954,0.09185918585454338,94,2.9762487872340428e-05,94,2.567451053191489e-05,0.2028794950699775,0.8626466524586248,0.06251000714605323,0.14362055300385887
TYRFUMCAT-PWY: L-tyrosine degradation I,40,1.8703324999999999e-07,38,4.98672894736842e-07,0.2810073289611362,2.6662258969292467,0.20760826364008567,0.3018009017730875,94,1.9744170212765957e-07,94,5.016274468085107e-07,0.26821215395830744,2.5406357492004106,0.06417330795906599,0.14672634975106835
"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis",40,4.065e-07,38,3.3758684210526317e-08,0.4136224048851409,0.08304719362983104,0.10011925762003178,0.1680459403490053,94,2.0432148936170212e-07,94,4.09413829787234e-08,0.3149706281007786,0.20037727361240265,0.0646794024951046,0.14716907524248435
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),40,2.9568584250000002e-05,38,1.7066253421052635e-05,0.4529789188572839,0.577175196375952,0.05667461803995998,0.10461834133566722,94,1.73173940425532e-05,94,1.98619270212766e-05,0.12961620281894945,1.1469350973056827,0.06684270543944085,0.15136016472104152
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",40,5.9946197249999996e-05,38,2.823718368421052e-05,0.8533436545928766,0.4710421174248967,0.00021925387866764064,0.003354000294317009,94,3.673698106382978e-05,94,3.345428127659575e-05,0.1339782840386533,0.9106431804635662,0.06926233121854009,0.15608879427718841
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,40,2.6548449000000002e-05,38,1.657975842105264e-05,0.6124947094313523,0.6245094928540887,0.003454543676929271,0.015035918326717357,94,2.0283743510638286e-05,94,1.9010572446808508e-05,0.0940378596403943,0.937231948177513,0.07305560591253006,0.16385328754667455
P163-PWY: L-lysine fermentation to acetate and butanoate,40,0.0,38,6.333815789473685e-08,0.23249527748763857,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,7.681436170212766e-08,0.2554068121658559,inf,0.08270309510664091,0.16791947607925345
PWY-7315: dTDP-N-acetylthomosamine biosynthesis,40,0.0,38,4.790184210526316e-07,0.23249527748763865,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,5.809372340425532e-07,0.255406812165855,inf,0.08270309510664091,0.16791947607925345
PWY-6763: salicortin biosynthesis,40,0.0,38,6.506789473684211e-08,0.23249527748763857,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,7.891212765957447e-08,0.255406812165856,inf,0.08270309510664091,0.16791947607925345
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,40,0.0,38,7.426736842105264e-08,0.2324952774876386,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,9.006893617021276e-08,0.2554068121658559,inf,0.08270309510664091,0.16791947607925345
ILEUDEG-PWY: L-isoleucine degradation I,40,1.7000957499999999e-06,38,0.0,0.3301660920199663,0.0,0.09004426198827757,0.155351089364391,94,8.854542553191489e-07,94,0.0,0.24264208410279195,0.0,0.08271192876939873,0.16791947607925345
THREOCAT-PWY: superpathway of L-threonine metabolism,40,0.0,38,4.991684210526316e-07,0.23249527748763846,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,6.053744680851064e-07,0.255406812165857,inf,0.08270309510664091,0.16791947607925345
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,40,0.0,38,3.5658947368421054e-07,0.23249527748763885,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,4.324595744680851e-07,0.25540681216585587,inf,0.08270309510664091,0.16791947607925345
ECASYN-PWY: enterobacterial common antigen biosynthesis,40,0.0,38,3.330026315789474e-07,0.2324952774876385,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,4.038542553191489e-07,0.2554068121658558,inf,0.08270309510664091,0.16791947607925345
CENTFERM-PWY: pyruvate fermentation to butanoate,40,0.0,38,5.818631578947369e-08,0.2324952774876386,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,7.05663829787234e-08,0.2554068121658559,inf,0.08270309510664091,0.16791947607925345
ORNDEG-PWY: superpathway of ornithine degradation,40,0.0,38,6.236552631578948e-07,0.23249527748763876,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,7.563478723404256e-07,0.2554068121658561,inf,0.08270309510664091,0.16791947607925345
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,40,0.00012496774,38,6.122578789473682e-05,0.7908285143849907,0.48993274500072437,0.006160679906567753,0.022039188819301395,94,6.306082340425535e-05,94,6.913432776595745e-05,0.12488328612615175,1.0963118467827087,0.0770082503960215,0.16791947607925345
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation,40,0.0,38,6.631184210526315e-07,0.23249527748763857,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,8.042074468085107e-07,0.2554068121658566,inf,0.08270309510664091,0.16791947607925345
PWY-6124: inosine-5'-phosphate biosynthesis II,40,0.0001374315675,38,7.389304684210527e-05,0.8675072360066316,0.5376715712865989,0.0014528569361465806,0.009775651670357707,94,7.95730223404255e-05,94,8.428019765957447e-05,0.10431262396248733,1.0591554170081785,0.07567417193009607,0.16791947607925345
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II,40,1.0072897499999999e-07,38,3.2386507894736843e-07,0.2320617143088094,3.215212692746734,0.8499351562272995,0.9202746174323174,94,1.6827268085106386e-07,94,3.927725425531915e-07,0.21236036420207932,2.3341432522895964,0.07525593802952935,0.16791947607925345
PWY-6263: superpathway of menaquinol-8 biosynthesis II,40,1.18648e-07,38,1.0631631578947369e-07,0.01747348725757252,0.8960649635010592,1.0,1.0,94,0.0,94,1.289368085106383e-07,0.2554068121658559,inf,0.08270309510664091,0.16791947607925345
"PWY-6538: caffeine degradation III (bacteria, via demethylation)",40,0.0,38,2.2777368421052628e-07,0.33247952649715434,inf,0.1492771047421113,0.23673237822738866,94,0.0,94,1.477586170212766e-07,0.2554068121658561,inf,0.08270309510664091,0.16791947607925345
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",40,1.8603167999999997e-05,38,6.933695263157895e-06,0.5986920684702517,0.37271583330096764,0.0003200337138102042,0.004385510481148623,94,8.649942234042552e-06,94,8.250018510638303e-06,0.026800185521021744,0.9537657347779368,0.07632402633322372,0.16791947607925345
PWY-6641: superpathway of sulfolactate degradation,40,1.1355825e-07,38,1.3684763157894736e-07,0.029790900146103992,1.2050875350663415,0.9708768239340694,0.9984344630413683,94,0.0,94,1.6596414893617022e-07,0.25540681216585553,inf,0.08270309510664091,0.16791947607925345
PWY-6524: lychnose and isolychnose biosynthesis,40,0.0,38,4.6454473684210526e-08,0.23249527748763854,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,5.633840425531915e-08,0.25540681216585515,inf,0.08270309510664091,0.16791947607925345
PWY-5004: superpathway of L-citrulline metabolism,40,0.0,38,3.3926315789473684e-08,0.23249527748763837,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,4.114468085106383e-08,0.2554068121658555,inf,0.08270309510664091,0.16791947607925345
PWY-7316: dTDP-N-acetylviosamine biosynthesis,40,0.0,38,1.8835736842105263e-08,0.23249527748763843,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,2.2843340425531913e-08,0.25540681216585626,inf,0.08270309510664091,0.16791947607925345
PWY5F9-12: biphenyl degradation,40,0.0,38,5.235184210526316e-08,0.23249527748763854,inf,0.3171513689451122,0.42557918738788564,94,0.0,94,6.349053191489362e-08,0.25540681216585576,inf,0.08270309510664091,0.16791947607925345
PWY-6895: superpathway of thiamin diphosphate biosynthesis II,40,3.413965e-06,38,4.9518394736842105e-06,0.12650012207652012,1.4504657996447563,0.867230062103407,0.9368471542447355,94,1.2457765957446808e-06,94,5.600486170212767e-06,0.3903954720232459,4.4955782516246385,0.0834645149755064,0.16872011396336273
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,40,0.00011590974099999998,38,5.983891289473686e-05,0.8168163757539354,0.5162543922407424,0.0019749822220198098,0.010995519045965102,94,6.074037212765954e-05,94,6.876075414893618e-05,0.2110413238358342,1.1320436760647432,0.08689565551253718,0.1749053578906197
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",40,3.9519775e-07,38,1.9897078947368421e-07,0.1392085228972539,0.5034714632704367,0.34644662096985057,0.4351369559381323,94,3.3980500000000004e-07,94,2.41305e-07,0.0797578006924992,0.7101278674533923,0.08995284211141871,0.17952452811219582
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates),40,6.2760175e-07,38,3.0844736842105263e-07,0.1436410852186671,0.4914698985798759,0.34644662096985057,0.4351369559381323,94,5.342522340425532e-07,94,3.740744680851064e-07,0.08347444239862613,0.7001832547420127,0.08995284211141871,0.17952452811219582
PWY-6595: superpathway of guanosine nucleotides degradation (plants),40,9.181947e-06,38,2.9335889473684208e-06,0.7953468226470036,0.3194953039228413,0.0015979200343743838,0.009982554364491221,94,5.195900744680851e-06,94,3.4067329787234067e-06,0.3545863913454613,0.6556578245284898,0.09051322769257211,0.17988071832574457
PWY-5415: catechol degradation I (meta-cleavage pathway),40,1.0544820499999997e-06,38,1.1069794736842103e-06,0.021278295334695278,1.049785033025655,0.812660023466309,0.8860251644736841,94,6.611694042553191e-07,94,1.342507021276596e-06,0.29836676350362085,2.0305038506563586,0.09149894469560926,0.1803180039817237
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),40,4.8096525e-07,38,8.524775789473684e-07,0.1373695578352823,1.77243070876195,0.7118350035956598,0.7907412422017824,94,2.3002723404255322e-07,94,8.674304680851063e-07,0.2304984414375026,3.7709902990210216,0.09115873723918619,0.1803180039817237
PWY-5180: toluene degradation I (aerobic) (via o-cresol),40,2.4537205e-06,38,1.978885263157895e-06,0.0816998403811716,0.8064835677730592,0.7709241288249413,0.8503636175094785,94,1.2286052127659575e-06,94,2.3999246808510642e-06,0.24500930035191557,1.9533733504582131,0.09589926454121298,0.18479175451834792
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol),40,2.4537205e-06,38,1.978885263157895e-06,0.0816998403811716,0.8064835677730592,0.7709241288249413,0.8503636175094785,94,1.2286052127659575e-06,94,2.3999246808510642e-06,0.24500930035191557,1.9533733504582131,0.09589926454121298,0.18479175451834792
PWY0-42: 2-methylcitrate cycle I,40,1.3921907000000002e-05,38,6.0052302631578945e-06,0.590511514057647,0.43135112618967314,0.0019730712233240405,0.010995519045965102,94,6.289714042553192e-06,94,7.1352698936170195e-06,0.10185269524127952,1.1344347048758023,0.09808479539190441,0.18479175451834792
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),40,5.0477776500000006e-05,38,2.6980465263157895e-05,0.8709133698729629,0.5345018567360607,6.782964334566684e-05,0.0021087323896827746,94,3.321382680851064e-05,94,3.126244382978722e-05,0.10617216058676386,0.9412478727617317,0.09723995690583317,0.18479175451834792
PWY-5747: 2-methylcitrate cycle II,40,1.8023419749999997e-05,38,7.661722105263158e-06,0.6795384582129005,0.4250981340687668,0.001359265923688163,0.009555436568016789,94,9.2532785106383e-06,94,8.995931382978732e-06,0.02812450438163405,0.9721885462148684,0.09631539904147059,0.18479175451834792
PWY3O-355: stearate biosynthesis III (fungi),40,3.0066980000000003e-06,38,1.0286157894736843e-06,0.39457117608418535,0.3421081164365973,0.15792580755274055,0.2471197852403349,94,2.264426063829786e-06,94,1.2474702127659573e-06,0.2614086941369089,0.5508990700522727,0.09635914186490076,0.18479175451834792
CALVIN-PWY: Calvin-Benson-Bassham cycle,40,9.155855725000002e-05,38,4.6654413157894735e-05,0.8565561421101416,0.5095581948774616,0.00022075161172787106,0.003354000294317009,94,5.8818927234042516e-05,94,5.2353072340425545e-05,0.21383253310921307,0.8900718663587809,0.09455935730754332,0.18479175451834792
PWY-7234: inosine-5'-phosphate biosynthesis III,40,0.000140702002,38,7.559870131578948e-05,0.8545731742922343,0.5372965575556592,0.0019094558413250285,0.010995519045965102,94,8.218741021276594e-05,94,8.605829521276596e-05,0.08217360802009147,1.0470982719856863,0.09778292236277952,0.18479175451834792
UNMAPPED,40,0.62848635,38,0.6914862894736843,0.7317726422232028,1.1002407442479607,0.009482912426150984,0.029192495115798127,94,0.6827807021276596,94,0.6805860425531914,0.035969231256981975,0.9967857035683211,0.09778292236277952,0.18479175451834792
PWY-2723: trehalose degradation V,40,7.0966115e-06,38,2.667783157894737e-06,0.6189712700110688,0.3759235175681714,0.001287271026023014,0.009186434140255146,94,3.6537158510638268e-06,94,3.210611914893616e-06,0.07525876940937606,0.8787251241660746,0.0967417809863816,0.18479175451834792
PWY66-389: phytol degradation,40,6.089644475e-05,38,3.626302368421052e-05,0.6067415533405697,0.5954867124522982,0.014517963452941799,0.04022329874315052,94,3.4638152978723415e-05,94,4.102714542553196e-05,0.2745069958428153,1.184449570701215,0.09509661007985559,0.18479175451834792
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",40,4.065204625e-05,38,2.571455684210526e-05,0.25830290507871034,0.632552582567852,0.19790663735040936,0.2922069786584414,94,1.428227361702127e-05,94,3.02175506382979e-05,0.5900334330864002,2.1157381134531232,0.09880985721337557,0.1854161065637446
PWY-6891: thiazole biosynthesis II (Bacillus),40,8.335802499999999e-07,38,2.214945789473684e-06,0.25782175685739306,2.6571476345243115,0.8298117342208093,0.9005560525760397,94,4.053930851063831e-07,94,2.447343510638298e-06,0.36273692595403056,6.0369641233423295,0.09973322144944942,0.18566935692763115
GLUCONEO-PWY: gluconeogenesis I,40,4.6238864500000015e-05,38,2.620180684210526e-05,0.7256008245269305,0.5666619871711004,0.0005718741330824154,0.006413159920995659,94,3.2283045319148935e-05,94,3.07160929787234e-05,0.07847543440669555,0.9514620654608417,0.09941885898304947,0.18566935692763115
NAD-BIOSYNTHESIS-II: NAD salvage pathway II,40,1.1602818500000002e-05,38,7.103417894736843e-06,0.6565751258845167,0.6122148592375931,0.005123969226125638,0.01955892093995437,94,1.025134819148937e-05,94,8.359053510638304e-06,0.2857788503293824,0.8154101640580269,0.1026466435084351,0.19034082319871232
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,40,8.864549999999999e-09,38,7.464526315789474e-09,0.027228503329277124,0.842064889451746,1.0,1.0,94,3.0177191489361696e-08,94,9.052723404255318e-09,0.26820000371189,0.2999856168671845,0.104204843073988,0.1917206292494076
PWY-7283: wybutosine biosynthesis,40,1.0172975e-08,38,8.598026315789474e-09,0.026652393694815417,0.8451830772993617,1.0,1.0,94,3.4631404255319153e-08,94,1.0427393617021275e-08,0.26757345041029273,0.3010964712878975,0.104204843073988,0.1917206292494076
UNINTEGRATED,40,0.35230434999999993,38,0.29765923684210527,0.7115452453794063,0.8448923121219063,0.012274063387823369,0.03546677212064299,94,0.3051749893617023,94,0.3071900638297872,0.03666402078656455,1.0066030131509125,0.11092962696402957,0.20329904396909698
PWY-6168: flavin biosynthesis III (fungi),40,0.000116884602,38,5.8413176315789474e-05,0.8376957819289801,0.49975082531221243,0.002494471288329184,0.012367326071611007,94,6.764718680851065e-05,94,6.694289042553188e-05,0.015706143900750362,0.9895886818623747,0.11213565121420516,0.20471275861197918
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",40,6.776874e-05,38,3.498013105263158e-05,0.6890614894464231,0.5161691224100017,0.00770566025859658,0.02452274312026344,94,3.508951382978725e-05,94,4.131007797872339e-05,0.23670358938955444,1.1772770115627977,0.11302378846814536,0.20474693987883255
P162-PWY: L-glutamate degradation V (via hydroxyglutarate),40,5.97323e-07,38,6.26578947368421e-08,0.41467456860507573,0.10489784377437686,0.10011925762003178,0.1680459403490053,94,3.276262765957446e-07,94,7.598936170212766e-08,0.27673552242780164,0.2319391548556721,0.11298068709235186,0.20474693987883255
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis,40,3.0439144999999994e-06,38,3.0412192105263156e-06,0.00039625810989077283,0.9991145318064342,0.11298501678224471,0.186722606682236,94,2.483150212765957e-06,94,3.688287127659574e-06,0.17185751198017016,1.4853258206845354,0.11794559511980225,0.21284434981389602
ENTBACSYN-PWY: enterobactin biosynthesis,40,4.17015325e-06,38,2.7588952631578944e-06,0.11266375017107927,0.6615812651868116,0.518711741016693,0.6152230345461879,94,2.6375459574468085e-06,94,3.1148936170212767e-06,0.04666743376094247,1.1809817410865322,0.11844768494203084,0.21293457865533025
TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis,40,1.0552084249999999e-05,38,5.5547110526315785e-06,0.3508371156291409,0.526408899041114,0.15314613553314715,0.24124357804719837,94,8.649514787234038e-06,94,6.217128085106385e-06,0.3550727191619746,0.7187834506372944,0.1191692289993218,0.21341713634479303
P101-PWY: ectoine biosynthesis,40,9.63802075e-06,38,2.889616578947368e-06,0.4417719084650437,0.2998143139448385,0.325395731031784,0.43141232728280715,94,4.374982872340426e-06,94,3.504428617021276e-06,0.08197956070804054,0.8010153912091909,0.12259597892582655,0.21872237149266782
PWY-6857: retinol biosynthesis,40,2.43609e-07,38,3.875097368421053e-07,0.13365936424226307,1.5907036966700954,0.8867699552268785,0.9557634986541413,94,6.456840425531914e-07,94,4.6995861702127664e-07,0.12419118683305759,0.727846107459844,0.12388665717175357,0.22019100199206013
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,40,1.5903115499999996e-06,38,1.8839710526315788e-06,0.06800505871591342,1.184655329096729,0.11562828585424588,0.18975931232526067,94,1.3025360638297864e-06,94,2.2848159574468093e-06,0.21601061923252327,1.7541287499778477,0.12664191612061362,0.2242418890707106
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",40,6.084738275e-05,38,3.0423296842105258e-05,1.0285862835234933,0.49999351602522724,5.971957250523819e-05,0.0021087323896827746,94,4.120651702127659e-05,94,3.4969943404255334e-05,0.30839609568968995,0.8486507943925213,0.1335621739506443,0.2356096776432714
RHAMCAT-PWY: L-rhamnose degradation I,40,2.6556575e-07,38,6.376831578947369e-07,0.13540603326114478,2.4012251500607174,0.6976492455523917,0.7823637967980392,94,3.962987234042553e-07,94,7.733604255319151e-07,0.12415972245004911,1.9514582809872636,0.1393401248353262,0.24397471671910276
PWY-6305: putrescine biosynthesis IV,40,3.6338291500000003e-06,38,4.78577947368421e-06,0.2059247409036924,1.3170072879414845,0.9877803993428562,1.0,94,3.49000459574468e-06,94,5.696177978723406e-06,0.38901821059614233,1.6321405380579403,0.13914831602039046,0.24397471671910276
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,40,0.00010783951475000001,38,5.5144965263157896e-05,0.823088512180133,0.5113614002343968,0.003036562868079482,0.014160605058073624,94,5.8074199787234045e-05,94,6.252224021276593e-05,0.1343720253944015,1.0765923670378263,0.14137520492054334,0.24582282903326777
PWY-7433: mucin core 1 and core 2 O-glycosylation,40,1.2430025e-08,38,1.5850815789473685e-08,0.038684444160958134,1.275203854334459,0.9708768239340694,0.9984344630413683,94,4.231497872340426e-08,94,1.9223329787234044e-08,0.18612233293856606,0.454291373106651,0.1424832958090915,0.24582282903326777
PWY-4061: glutathione-mediated detoxification I,40,4.368725e-08,38,9.000684210526316e-08,0.1065314275369392,2.0602542413464606,0.9708768239340694,0.9984344630413683,94,1.4872255319148931e-07,94,1.0915723404255319e-07,0.07189853030883701,0.7339655734796768,0.1424832958090915,0.24582282903326777
PWY-7112: 4-hydroxy-2-nonenal detoxification,40,2.41883e-08,38,7.0365e-08,0.1434590238006017,2.909051070145483,0.9708768239340694,0.9984344630413683,94,8.23431489361702e-08,94,8.533627659574469e-08,0.00776788749598025,1.0363494437393288,0.1424832958090915,0.24582282903326777
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I,40,2.5050966750000005e-05,38,1.0263626315789472e-05,0.7462113776596984,0.4097097895748662,0.001765500148948903,0.010799358053960173,94,1.4389945957446811e-05,94,1.1812402234042555e-05,0.16484563815937098,0.8208788461731245,0.14712994882055863,0.25291316019884347
"ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",40,1.9950100000000003e-07,38,7.547852631578947e-07,0.1800074492383263,3.783365813494141,0.9687075457533459,0.9984344630413683,94,8.48940425531915e-08,94,9.153778723404254e-07,0.2474575540246497,10.782592568458302,0.15065752915702924,0.2552507058739596
PWY-1541: superpathway of taurine degradation,40,7.128685000000001e-07,38,3.841118421052632e-07,0.159775502877706,0.538825662945218,0.4424575674143587,0.5371069954952653,94,1.6086393617021276e-07,94,4.658377659574468e-07,0.18631283561446632,2.895849604628201,0.15065752915702924,0.2552507058739596
PWY-7242: D-fructuronate degradation,40,3.1179347500000003e-06,38,7.049415789473684e-07,0.5666402665115963,0.22609247321399795,0.019477568559857435,0.04985834125920028,94,1.644560212765957e-06,94,8.549291489361704e-07,0.2279580349142771,0.5198527498718214,0.15029948799723902,0.2552507058739596
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation,40,1.9950100000000003e-07,38,7.547852631578947e-07,0.1800074492383263,3.783365813494141,0.9687075457533459,0.9984344630413683,94,8.48940425531915e-08,94,9.153778723404254e-07,0.2474575540246497,10.782592568458302,0.15065752915702924,0.2552507058739596
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,40,6.2920265e-05,38,3.455489026315789e-05,0.7808489989280576,0.5491853898447169,0.0005948705428549147,0.006515907574061973,94,4.2188831489361674e-05,94,3.9458893297872346e-05,0.11179562549870906,0.9352923962310331,0.15180968404036413,0.2562808644552384
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase),40,6.741831975000001e-05,38,3.2341911578947365e-05,0.5958412230274831,0.4797199292251326,0.010333358932552234,0.031000076797656703,94,2.975221776595746e-05,94,3.804573425531916e-05,0.26937168064748007,1.2787528833850887,0.15565160958689722,0.26182824326938786
